"id","class","category"
"54525","3","3"
"54528","3","3"
"54527","3","3"
"54529","3","3"
"54526","3","3"
"54530","3","3"
"54532","3","3"
"54533","3","3"
"18435530","3","3"
"54534","3","3"
"136173","3","3"
"54535","3","3"
"54536","3","3"
"18435537","3","3"
"158467","3","3"
"54538","3","3"
"54540","3","3"
"54539","3","3"
"136038","3","3"
"54541","3","3"
"54542","3","3"
"54543","3","3"
"18435550","3","3"
"54548","3","3"
"54544","3","3"
"135890","3","3"
"54546","3","3"
"54545","3","3"
"54549","3","3"
"54550","3","3"
"54554","3","3"
"54551","3","3"
"54553","3","3"
"54558","3","3"
"54557","3","3"
"103635021","11","3"
"161898","11","3"
"169392","4","3"
"54560","3","3"
"54562","3","3"
"54563","3","3"
"179587","12","3"
"6735","7","3"
"2355","5","3"
"56326","3","3"
"22735460","1","3"
"61645","11","3"
"2376","6","3"
"43909","11","3"
"38198","10","3"
"32193","11","3"
"34033","11","3"
"184655","7","3"
"197803","5","3"
"2424","6","3"
"20644114","6","3"
"63099","4","3"
"2425","5","3"
"95314941","11","3"
"33038","11","3"
"2447","0","3"
"22680380","1","3"
"22680384","1","3"
"184017","4","3"
"43132","11","3"
"43134","11","3"
"39002","10","3"
"35018","11","3"
"30530","11","3"
"61334","4","3"
"30531","11","3"
"2472","0","3"
"38434","10","3"
"41713","0","3"
"180665","4","3"
"57703","3","3"
"56503782","11","3"
"199489","6","3"
"166033","4","3"
"61244","4","3"
"18884","4","3"
"38929","11","3"
"18882","4","3"
"18886","4","3"
"18888","4","3"
"18889","4","3"
"18891","4","3"
"18890","4","3"
"18892","4","3"
"4135","4","3"
"18904","4","3"
"12751","4","3"
"20687","4","3"
"18901","4","3"
"15634","4","3"
"172429","4","3"
"181690","4","3"
"2559","5","3"
"2564","4","3"
"181722","4","3"
"182307","4","3"
"2576","4","3"
"60371","4","3"
"63385","4","3"
"2593","2","3"
"39454","11","3"
"163458","2","3"
"170501","2","3"
"2614","2","3"
"45206","11","3"
"10949","2","3"
"39203","12","3"
"6234","0","3"
"44474","4","3"
"2713","7","3"
"44471","4","3"
"44477","4","3"
"2722","4","3"
"43052","11","3"
"202707","11","3"
"202708","11","3"
"39504","11","3"
"39460","11","3"
"202713","11","3"
"36340","11","3"
"39522","11","3"
"194492","7","3"
"156090","7","3"
"155668","7","3"
"155705","7","3"
"172032","7","3"
"2725","7","3"
"155972","7","3"
"20593189","7","3"
"2732","7","3"
"2734","7","3"
"155661","7","3"
"156174","7","3"
"2735","7","3"
"2729","7","3"
"2728","7","3"
"2748","7","3"
"2746","7","3"
"2749","7","3"
"39585","11","3"
"162383","11","3"
"2750","7","3"
"162117","11","3"
"196781","9","3"
"68501445","10","3"
"63408","11","3"
"32498","11","3"
"68501358","10","3"
"2765","5","3"
"21247820","7","3"
"2766","5","3"
"2779","4","3"
"2780","4","3"
"162088","11","3"
"2777","4","3"
"2776","4","3"
"2785","0","3"
"194282","11","3"
"51207935","11","3"
"32323","11","3"
"37556","11","3"
"51208029","11","3"
"63461","11","3"
"32613","11","3"
"33957","11","3"
"196756","9","3"
"44162","11","3"
"44163","11","3"
"32346","11","3"
"16184855","11","3"
"44119","11","3"
"43143","11","3"
"63593","12","3"
"2816","0","3"
"61630","11","3"
"164879","7","3"
"38879","11","3"
"179304","12","3"
"2847","5","3"
"48154000","11","3"
"59142","3","3"
"10355","3","3"
"59143","3","3"
"59152","3","3"
"59153","3","3"
"59213","3","3"
"59174","3","3"
"61900","3","3"
"59219","3","3"
"42784","10","3"
"42791","10","3"
"42793","10","3"
"42796","10","3"
"42794","10","3"
"33489","11","3"
"44937399","6","3"
"135295","6","3"
"21215168","6","3"
"44937699","6","3"
"21215134","6","3"
"2875","6","3"
"44129","11","3"
"2882","6","3"
"164889","3","3"
"68568328","3","3"
"36186","11","3"
"57409","3","3"
"49546770","3","3"
"57435","3","3"
"162110","10","3"
"40791","2","3"
"2890","0","3"
"22697478","1","3"
"46344","2","3"
"47347541","11","3"
"2917","2","3"
"40074","7","3"
"40070","7","3"
"40069","7","3"
"44393112","10","3"
"2958","4","3"
"2965","2","3"
"169811","2","3"
"62494198","11","3"
"48153901","11","3"
"45405","11","3"
"2994","0","3"
"44710621","6","3"
"61925","0","3"
"59220","3","3"
"3055","9","3"
"3043","9","3"
"3044","9","3"
"162139","11","3"
"76195622","12","3"
"44080","11","3"
"44081","11","3"
"61606","10","3"
"55466","3","3"
"42686901","2","3"
"172878","2","3"
"45209","11","3"
"178834","11","3"
"39173","12","3"
"39229","12","3"
"31181","11","3"
"3127","0","3"
"35139","11","3"
"70385861","12","3"
"199966","11","3"
"65523576","10","3"
"68501465","10","3"
"39569","10","3"
"68501540","10","3"
"68501333","10","3"
"46354","10","3"
"70102416","10","3"
"68501327","10","3"
"68501391","10","3"
"195377","10","3"
"67374400","10","3"
"44392946","10","3"
"43983","7","3"
"3282","7","3"
"43990","7","3"
"43992","7","3"
"43998","7","3"
"44000","7","3"
"43999","7","3"
"3290","7","3"
"3291","7","3"
"44003","7","3"
"44002","7","3"
"44012","7","3"
"3294","7","3"
"3292","7","3"
"3293","7","3"
"3298","7","3"
"3297","7","3"
"3301","7","3"
"3300","7","3"
"44015","7","3"
"44014","7","3"
"44016","7","3"
"44031","7","3"
"44032","7","3"
"3307","7","3"
"184780","7","3"
"3310","7","3"
"3326","0","3"
"3329","0","3"
"61609","11","3"
"61610","11","3"
"13188385","11","3"
"61611","11","3"
"43475","11","3"
"3339","0","3"
"43491","11","3"
"19672480","6","3"
"22695886","1","3"
"30906","11","3"
"39632","11","3"
"3393","7","3"
"30616","11","3"
"155832","7","3"
"172035","7","3"
"171967","7","3"
"172039","7","3"
"164869","7","3"
"3403","7","3"
"155810","7","3"
"156152","7","3"
"155650","7","3"
"155957","7","3"
"3410","7","3"
"3411","7","3"
"155847","7","3"
"155984","7","3"
"164845","7","3"
"46207","11","3"
"22684795","1","3"
"22684777","1","3"
"44817","11","3"
"3450","4","3"
"68501403","11","3"
"185289","11","3"
"176626","2","3"
"192198","2","3"
"33606","11","3"
"46595","10","3"
"44392123","10","3"
"46593","10","3"
"45645","10","3"
"46596","10","3"
"45634","10","3"
"22693452","1","3"
"189805","7","3"
"61618","11","3"
"103730380","1","3"
"177837","11","3"
"177867","11","3"
"14699281","0","3"
"30909","11","3"
"39929","0","3"
"63467","11","3"
"3553","0","3"
"3565","4","3"
"63469","11","3"
"164444","11","3"
"175363","3","3"
"193426","3","3"
"193425","3","3"
"193427","3","3"
"193428","3","3"
"202410","3","3"
"193429","3","3"
"37574","11","3"
"34794","11","3"
"172796","2","3"
"30797","11","3"
"136131","3","3"
"193482","2","3"
"33793","11","3"
"37952","11","3"
"31653","11","3"
"31652","11","3"
"34418","11","3"
"31655","11","3"
"33786","11","3"
"22700827","1","3"
"153714","5","3"
"153712","5","3"
"3688","5","3"
"164914","5","3"
"3682","5","3"
"3677","5","3"
"153812","5","3"
"3683","5","3"
"3678","5","3"
"191808","11","3"
"62051546","11","3"
"61859112","11","3"
"62052668","11","3"
"62053423","11","3"
"62053646","11","3"
"62053740","11","3"
