"id","class","category"
"14554","7","4"
"14556","7","4"
"14555","7","4"
"14577","0","4"
"14576","0","4"
"14580","0","4"
"22714587","1","4"
"40784","0","4"
"22728722","1","4"
"37598","11","4"
"62257034","1","4"
"22728712","1","4"
"14672","0","4"
"41313","0","4"
"136381","0","4"
"14674","0","4"
"14673","0","4"
"14676","0","4"
"14706","0","4"
"14681","7","4"
"22684834","1","4"
"14708","0","4"
"14746","7","4"
"136692","0","4"
"14861","0","4"
"45958541","0","4"
"14864","0","4"
"14866","0","4"
"14865","0","4"
"14881","4","4"
"14882","4","4"
"62286255","1","4"
"14891","4","4"
"14894","4","4"
"14908","4","4"
"22728781","1","4"
"22728777","1","4"
"35043","11","4"
"35042","11","4"
"22728787","1","4"
"193438","10","4"
"35045","11","4"
"15166","6","4"
"15187","7","4"
"135339","4","4"
"15191","7","4"
"43923","11","4"
"15297","7","4"
"15255","0","4"
"135341","4","4"
"15331","0","4"
"15144","6","4"
"135326","4","4"
"135368","4","4"
"135316","4","4"
"32433","11","4"
"201484","9","4"
"32434","11","4"
"15583","0","4"
"15732","0","4"
"136540","0","4"
"168116","7","4"
"168112","7","4"
"15867","5","4"
"15864","7","4"
"40091","7","4"
"136532","0","4"
"41682","0","4"
"15949","4","4"
"41681","0","4"
"41505","0","4"
"16284","7","4"
"15971","7","4"
"22720823","1","4"
"16298","7","4"
"16272","7","4"
"16300","7","4"
"16301","7","4"
"16334","7","4"
"16335","7","4"
"16336","7","4"
"16303","7","4"
"16306","7","4"
"16337","7","4"
"16307","7","4"
"16308","7","4"
"16338","7","4"
"16310","7","4"
"16339","7","4"
"16340","7","4"
"16314","7","4"
"16312","7","4"
"16290","7","4"
"16315","7","4"
"16317","7","4"
"16341","7","4"
"16318","7","4"
"168192","7","4"
"16324","7","4"
"168191","7","4"
"16322","7","4"
"16326","7","4"
"16327","7","4"
"16280","7","4"
"64445","7","4"
"16343","7","4"
"64444","7","4"
"16331","7","4"
"36157","11","4"
"16527","2","4"
"16351","7","4"
"16353","7","4"
"199838","0","4"
"40726","6","4"
"16570","0","4"
"16601","7","4"
"16603","7","4"
"16602","7","4"
"16604","7","4"
"196773","9","4"
"16645","0","4"
"22690062","1","4"
"22696750","1","4"
"16925","2","4"
"17078","3","4"
"22694856","1","4"
"17120","6","4"
"17240","7","4"
"103772527","1","4"
"17448","7","4"
"17449","7","4"
"180996","4","4"
"29488","3","4"
"17462","0","4"
"17480","7","4"
"168180","7","4"
"196288","9","4"
"17680","9","4"
"17684","9","4"
"17673","9","4"
"17672","9","4"
"17686","9","4"
"17675","9","4"
"17687","9","4"
"17688","9","4"
"17694","9","4"
"17689","9","4"
"17708","7","4"
"17695","9","4"
"44850","11","4"
"22696615","1","4"
"22696577","1","4"
"17874","4","4"
"22732926","1","4"
"22732936","1","4"
"22724444","1","4"
"22728902","1","4"
"22692801","1","4"
"22728726","1","4"
"22728732","1","4"
"22728833","1","4"
"62263064","1","4"
"18090","7","4"
"18103","0","4"
"35913","11","4"
"35903","11","4"
"35920","11","4"
"35926","11","4"
"18135","4","4"
"18220","5","4"
"18338","0","4"
"62289108","1","4"
"22693330","1","4"
"22728772","1","4"
"18384","4","4"
"22685156","1","4"
"184618","7","4"
"184524","7","4"
"184753","7","4"
"184742","7","4"
"184497","7","4"
"184558","7","4"
"184612","7","4"
"184731","7","4"
"135292","6","4"
"18487","7","4"
"75927882","0","4"
"29614","7","4"
"18564","0","4"
"58811","3","4"
"18551","0","4"
"58835","3","4"
"58839","3","4"
"58840","3","4"
"58852","3","4"
"58855","3","4"
"58862","3","4"
"136000","3","4"
"58869","3","4"
"58878","3","4"
"58877","3","4"
"58895","3","4"
"136163","3","4"
"58931","3","4"
"58919","3","4"
"58883","3","4"
"58924","3","4"
"58939","3","4"
"58938","3","4"
"37904","11","4"
"40747","4","4"
"44867","11","4"
"22728696","1","4"
"22685437","1","4"
"22728800","1","4"
"18718","0","4"
"22685465","1","4"
"18749","0","4"
"18761","0","4"
"18763","0","4"
"44504","4","4"
"22691495","1","4"
"18912","7","4"
"40048","7","4"
"103682916","1","4"
"19057","7","4"
"19058","7","4"
"22724314","1","4"
"39212","12","4"
"19344","0","4"
"22690059","1","4"
"19351","0","4"
"35044","11","4"
"19440","7","4"
"168122","7","4"
"19441","7","4"
"19460","6","4"
"19461","6","4"
"19462","6","4"
"19475","3","4"
"19476","3","4"
"22720749","1","4"
"19490","4","4"
"22720745","1","4"
"19724","6","4"
"19695","6","4"
"19741","9","4"
"4288","0","4"
"135636","4","4"
"36021","11","4"
"19873","4","4"
"61190","4","4"
"135421","4","4"
"97908360","11","4"
"135539","4","4"
"168200","7","4"
"30406","11","4"
"22689496","1","4"
"97909097","11","4"
"20074","6","4"
"20075","6","4"
"31917","11","4"
"61503076","11","4"
"20207","6","4"
"20257","7","4"
"20260","7","4"
"20259","7","4"
"20258","7","4"
"20261","7","4"
"20262","7","4"
"20263","7","4"
"20264","7","4"
"20265","7","4"
"196768","9","4"
"20322","0","4"
"40053","7","4"
"20350","7","4"
"20355","7","4"
"20370","7","4"
"201488","9","4"
"43927","10","4"
"177724","7","4"
"62798337","11","4"
"31011","11","4"
"32923","11","4"
"196290","9","4"
"20867","6","4"
"20995","5","4"
"30393","11","4"
"21120","4","4"
"21178","0","4"
"21250","5","4"
"22696558","1","4"
"21286","2","4"
"21338","7","4"
"21339","7","4"
"21340","7","4"
"21530","3","4"
"61394","4","4"
"21663","2","4"
"97909271","11","4"
"22728791","1","4"
"21718","7","4"
"196286","9","4"
"21866","0","4"
"21920","6","4"
"29615","7","4"
"29616","7","4"
"22698593","1","4"
"21996","7","4"
"22088","6","4"
"22087","6","4"
"62274163","1","4"
"22147","6","4"
"62798347","11","4"
"60792","4","4"
"61365","4","4"
"22209","6","4"
"61372","4","4"
"30561","11","4"
"22248","7","4"
"22342","7","4"
"22343","7","4"
"22379","9","4"
"22705595","1","4"
"22708835","1","4"
"22607","2","4"
"22728820","1","4"
"22740","9","4"
"91292433","9","4"
"91292882","9","4"
"22728670","1","4"
"43993","12","4"
"22720784","1","4"
"45081","11","4"
"165210","11","4"
"23033","7","4"
"23034","7","4"
"23035","7","4"
"31213","11","4"
"31036","11","4"
"30971","11","4"
"97910096","11","4"
"31311","11","4"
"22698580","1","4"
"41667","0","4"
"23164","4","4"
"136515","0","4"
"22692708","1","4"
"22728760","1","4"
"22728757","1","4"
"22692672","1","4"
"103889155","1","4"
"22714223","1","4"
"22692693","1","4"
"22708535","1","4"
"103889951","1","4"
"44078","11","4"
"14553","7","4"
"22148","6","4"
"191546","11","4"
"16349","7","4"
